PacketType, SequenceNumber, listener,SrcNodeId, SNR, SignalPower,NoisePower,PacketSize,ChannelFreqMhz,MpduRefNumber,StaId
ADOV,0,24,1,17.0132,-76.5389,-93.5521,14,2412,32767,65535
ADOV,0,31,1,16.8593,-76.6927,-93.5521,14,2412,32767,65535
UDP,6,29,50,27.8953,-53.6466,-81.5419,100,2412,32767,65535
UDP,6,26,50,13.4714,-70.1113,-83.5827,100,2412,32767,65535
UDP,6,33,50,9.47328,-70.0594,-79.5327,100,2412,32767,65535
UDP,6,12,50,7.9671,-74.2847,-82.2518,100,2412,32767,65535
UDP,6,17,50,9.62808,-74.7512,-84.3793,100,2412,32767,65535
UDP,6,1,50,0.875084,-75.8939,-76.769,100,2412,32767,65535
UDP,6,19,50,7.38899,-76.5137,-83.9027,100,2412,32767,65535
UDP,6,11,50,7.60826,-76.9718,-84.58,100,2412,32767,65535
UDP,6,3,50,6.55392,-77.1243,-83.6783,100,2412,32767,65535
UDP,6,44,50,7.84472,-77.1731,-85.0178,100,2412,32767,65535
UDP,6,34,50,-0.73945,-78.0571,-77.3176,100,2412,32767,65535
UDP,6,32,50,4.23811,-78.1919,-82.43,100,2412,32767,65535
UDP,6,10,50,5.86925,-78.7726,-84.6419,100,2412,32767,65535
UDP,6,46,50,4.31459,-79.3906,-83.7052,100,2412,32767,65535
UDP,6,31,50,6.55806,-79.4104,-85.9684,100,2412,32767,65535
UDP,6,2,50,6.02907,-79.4537,-85.4827,100,2412,32767,65535
UDP,6,47,50,6.32776,-79.8608,-86.1886,100,2412,32767,65535
UDP,6,37,50,6.03102,-80.0196,-86.0507,100,2412,32767,65535
UDP,6,24,50,4.78092,-80.2786,-85.0595,100,2412,32767,65535
UDP,6,39,50,5.90462,-80.4715,-86.3761,100,2412,32767,65535
UDP,6,6,50,0.0906336,-81.3124,-81.403,100,2412,32767,65535
UDP,6,20,50,2.53967,-81.7018,-84.2415,100,2412,32767,65535
UDP,6,30,50,-1.62178,-81.8581,-80.2363,100,2412,32767,65535
ADOV,0,49,1,28.1549,-53.6466,-81.8015,14,2412,32767,65535
ADOV,0,33,1,10.3632,-69.1694,-79.5327,14,2412,32767,65535
ADOV,0,26,1,12.4762,-71.1066,-83.5827,14,2412,32767,65535
ADOV,0,12,1,7.55053,-74.7012,-82.2518,14,2412,32767,65535
ADOV,0,17,1,8.89558,-75.4837,-84.3793,14,2412,32767,65535
ADOV,0,19,1,7.4689,-76.4338,-83.9027,14,2412,32767,65535
ADOV,0,11,1,7.51232,-77.0677,-84.58,14,2412,32767,65535
ADOV,0,3,1,6.12609,-77.5522,-83.6783,14,2412,32767,65535
ADOV,0,44,1,7.28445,-77.7334,-85.0178,14,2412,32767,65535
ADOV,0,32,1,4.03268,-78.3973,-82.43,14,2412,32767,65535
ADOV,0,10,1,5.46331,-79.1786,-84.6419,14,2412,32767,65535
ADOV,0,46,1,4.53233,-79.1728,-83.7052,14,2412,32767,65535
ADOV,0,31,1,6.26168,-79.7067,-85.9684,14,2412,32767,65535
ADOV,0,2,1,5.60421,-79.8785,-85.4827,14,2412,32767,65535
ADOV,0,47,1,5.99127,-80.1973,-86.1886,14,2412,32767,65535
ADOV,0,37,1,5.62568,-80.425,-86.0507,14,2412,32767,65535
ADOV,0,24,1,4.44733,-80.6122,-85.0595,14,2412,32767,65535
ADOV,0,39,1,5.54216,-80.834,-86.3761,14,2412,32767,65535
UDP,49153,40,16,8.61864,-72.0482,-80.6668,100,2412,32767,65535
UDP,49153,14,16,0.669798,-74.1648,-74.8346,100,2412,32767,65535
UDP,49153,23,16,-2.5939,-75.9906,-73.3967,100,2412,32767,65535
UDP,49153,4,16,1.54263,-80.5785,-82.1211,100,2412,32767,65535
UDP,49153,36,16,3.67535,-81.1505,-84.8259,100,2412,32767,65535
UDP,53254,1,35,6.21851,-68.6814,-74.8999,100,2412,32767,65535
UDP,53254,33,35,0.304188,-74.1609,-74.4651,100,2412,32767,65535
UDP,53254,30,35,4.14726,-74.3913,-78.5386,100,2412,32767,65535
UDP,53254,32,35,1.72466,-76.0403,-77.7649,100,2412,32767,65535
UDP,53254,12,35,-0.927614,-76.2065,-75.2789,100,2412,32767,65535
UDP,53254,3,35,-2.54321,-78.999,-76.4558,100,2412,32767,65535
UDP,53254,20,35,0.0732256,-80.0524,-80.1256,100,2412,32767,65535
ADOV,0,34,1,7.02064,-68.6814,-75.7021,14,2412,32767,65535
ADOV,0,33,1,4.76226,-69.7029,-74.4651,14,2412,32767,65535
UDP,12293,49,27,8.7081,-70.1113,-78.8194,100,2412,32767,65535
UDP,12293,17,27,9.96214,-70.7463,-80.7085,100,2412,32767,65535
UDP,12293,29,27,7.56213,-71.1066,-78.6687,100,2412,32767,65535
UDP,12293,44,27,7.09056,-74.1594,-81.2499,100,2412,32767,65535
UDP,12293,11,27,7.72705,-74.3991,-82.1261,100,2412,32767,65535
UDP,12293,19,27,6.29327,-75.3352,-81.6284,100,2412,32767,65535
UDP,12293,31,27,7.28075,-75.871,-83.1517,100,2412,32767,65535
UDP,12293,47,27,6.76121,-76.4432,-83.2044,100,2412,32767,65535
UDP,12293,37,27,4.90881,-77.5343,-82.4431,100,2412,32767,65535
UDP,12293,39,27,5.55917,-77.5706,-83.1298,100,2412,32767,65535
UDP,12293,2,27,3.53499,-77.8129,-81.3479,100,2412,32767,65535
UDP,49153,40,16,5.36464,-72.0482,-77.4128,100,2412,32767,65535
ADOV,0,49,1,22.8119,-53.6466,-76.4584,14,2412,32767,65535
ADOV,0,33,1,3.94394,-69.1694,-73.1133,14,2412,32767,65535
ADOV,0,26,1,7.64559,-71.1066,-78.7522,14,2412,32767,65535
ADOV,0,17,1,3.43451,-75.4837,-78.9182,14,2412,32767,65535
ADOV,0,19,1,4.38013,-76.4338,-80.8139,14,2412,32767,65535
ADOV,0,11,1,4.12753,-77.0677,-81.1952,14,2412,32767,65535
UDP,45058,38,31,4.77927,-72.6737,-77.4529,100,2412,32767,65535
UDP,45058,45,31,3.33655,-76.9121,-80.2487,100,2412,32767,65535
UDP,16389,49,27,11.4623,-70.1113,-81.5736,100,2412,32767,65535
UDP,16389,17,27,12.0207,-70.7463,-82.7671,100,2412,32767,65535
UDP,16389,29,27,10.4319,-71.1066,-81.5385,100,2412,32767,65535
UDP,16389,44,27,9.03628,-74.1594,-83.1956,100,2412,32767,65535
UDP,16389,11,27,10.7056,-74.3991,-85.1046,100,2412,32767,65535
UDP,16389,19,27,9.55507,-75.3352,-84.8902,100,2412,32767,65535
UDP,16389,31,27,9.7342,-75.871,-85.6052,100,2412,32767,65535
UDP,16389,47,27,9.05791,-76.4432,-85.5011,100,2412,32767,65535
UDP,16389,39,27,7.65501,-77.5706,-85.2256,100,2412,32767,65535
ADOV,0,49,1,27.927,-53.6466,-81.5736,14,2412,32767,65535
ADOV,0,33,1,10.6331,-69.1694,-79.8025,14,2412,32767,65535
ADOV,0,26,1,11.9286,-71.1066,-83.0352,14,2412,32767,65535
ADOV,0,12,1,4.07152,-74.7012,-78.7728,14,2412,32767,65535
ADOV,0,17,1,7.28334,-75.4837,-82.7671,14,2412,32767,65535
ADOV,0,19,1,8.45648,-76.4338,-84.8902,14,2412,32767,65535
ADOV,0,11,1,8.03692,-77.0677,-85.1046,14,2412,32767,65535
ADOV,0,44,1,5.46228,-77.7334,-83.1956,14,2412,32767,65535
ADOV,0,46,1,6.35285,-79.1728,-85.5257,14,2412,32767,65535
ADOV,0,31,1,5.89841,-79.7067,-85.6052,14,2412,32767,65535
ADOV,0,47,1,5.30378,-80.1973,-85.5011,14,2412,32767,65535
ADOV,0,39,1,4.39165,-80.834,-85.2256,14,2412,32767,65535
ADOV,0,6,1,4.16222,-80.9862,-85.1484,14,2412,32767,65535
UDP,45058,38,31,12.0916,-72.6737,-84.7653,100,2412,32767,65535
UDP,45058,23,31,10.5875,-73.0868,-83.6743,100,2412,32767,65535
UDP,45058,34,31,6.58766,-74.3913,-80.979,100,2412,32767,65535
UDP,45058,14,31,8.52861,-75.591,-84.1196,100,2412,32767,65535
UDP,45058,45,31,8.71055,-76.9121,-85.6227,100,2412,32767,65535
UDP,45058,43,31,8.21357,-77.829,-86.0425,100,2412,32767,65535
UDP,45058,16,31,7.75346,-78.4754,-86.2288,100,2412,32767,65535
UDP,45058,22,31,7.69383,-78.5391,-86.2329,100,2412,32767,65535
UDP,45058,8,31,2.86791,-78.7061,-81.574,100,2412,32767,65535
UDP,45058,48,31,6.32829,-79.929,-86.2573,100,2412,32767,65535
UDP,45058,42,31,6.74705,-79.9624,-86.7094,100,2412,32767,65535
UDP,45058,4,31,5.73254,-81.0779,-86.8105,100,2412,32767,65535
UDP,57352,44,18,19.7147,-64.9635,-84.6782,100,2412,32767,65535
UDP,57352,26,18,11.407,-70.7463,-82.1533,100,2412,32767,65535
UDP,57352,2,18,12.8984,-72.7257,-85.6241,100,2412,32767,65535
UDP,57352,37,18,12.3851,-73.2183,-85.6033,100,2412,32767,65535
UDP,57352,3,18,10.7009,-74.0893,-84.7902,100,2412,32767,65535
UDP,57352,10,18,11.2619,-74.1612,-85.4231,100,2412,32767,65535
UDP,57352,49,18,6.30927,-74.7512,-81.0605,100,2412,32767,65535
UDP,57352,39,18,10.3502,-75.0733,-85.4235,100,2412,32767,65535
UDP,57352,29,18,5.26831,-75.4837,-80.752,100,2412,32767,65535
UDP,57352,47,18,8.83007,-75.8172,-84.6472,100,2412,32767,65535
UDP,57352,24,18,9.44108,-76.5389,-85.9799,100,2412,32767,65535
UDP,57352,31,18,7.24797,-76.6927,-83.9407,100,2412,32767,65535
UDP,57352,11,18,2.71622,-78.2308,-80.947,100,2412,32767,65535
UDP,57352,19,18,0.100131,-79.223,-79.3232,100,2412,32767,65535
ADOV,0,49,1,5.74582,-70.1113,-75.8571,14,2412,32767,65535
ADOV,0,17,1,7.93757,-70.7463,-78.6839,14,2412,32767,65535
ADOV,0,29,1,4.52876,-71.1066,-75.6353,14,2412,32767,65535
ADOV,0,44,1,5.30407,-74.1594,-79.4634,14,2412,32767,65535
ADOV,0,11,1,4.16471,-74.3991,-78.5638,14,2412,32767,65535
ADOV,0,31,1,4.76881,-75.871,-80.6398,14,2412,32767,65535
ADOV,0,33,1,-3.09807,-76.0851,-72.9871,14,2412,32767,65535
ADOV,0,12,1,-1.24983,-76.2522,-75.0024,14,2412,32767,65535
ADOV,0,47,1,4.53315,-76.4432,-80.9763,14,2412,32767,65535
ADOV,0,3,1,-0.115221,-77.3686,-77.2534,14,2412,32767,65535
ADOV,0,37,1,3.26272,-77.5343,-80.797,14,2412,32767,65535
ADOV,0,39,1,3.66917,-77.5706,-81.2398,14,2412,32767,65535
ADOV,0,2,1,2.15961,-77.8129,-79.9725,14,2412,32767,65535
ADOV,0,10,1,0.483675,-78.2154,-78.6991,14,2412,32767,65535
ADOV,0,32,1,-4.71945,-79.5799,-74.8605,14,2412,32767,65535
ADOV,0,24,1,-0.618409,-79.848,-79.2296,14,2412,32767,65535
UDP,8193,7,7,15.537,-67.0731,-82.6101,100,2412,32767,65535
UDP,8193,13,7,13.0401,-68.8428,-81.8829,100,2412,32767,65535
UDP,8193,21,7,10.7103,-72.4354,-83.1456,100,2412,32767,65535
UDP,8193,5,7,8.84908,-74.2415,-83.0906,100,2412,32767,65535
UDP,8193,9,7,5.77908,-75.5863,-81.3654,100,2412,32767,65535
UDP,8193,46,7,6.0372,-76.1796,-82.2168,100,2412,32767,65535
UDP,8193,18,7,5.77687,-78.7649,-84.5417,100,2412,32767,65535
UDP,8193,50,7,4.40218,-80.6957,-85.0979,100,2412,32767,65535
UDP,24579,22,17,26.4008,-52.871,-79.2717,100,2412,32767,65535
UDP,24579,42,17,15.2409,-65.0096,-80.2505,100,2412,32767,65535
UDP,24579,43,17,11.8809,-67.4659,-79.3468,100,2412,32767,65535
UDP,24579,38,17,4.30878,-72.2858,-76.5946,100,2412,32767,65535
UDP,24579,45,17,5.35326,-73.7518,-79.1051,100,2412,32767,65535
UDP,24579,4,17,6.01999,-73.9669,-79.9869,100,2412,32767,65535
UDP,24579,48,17,2.68229,-77.8741,-80.5564,100,2412,32767,65535
UDP,24579,27,17,2.94882,-78.7577,-81.7065,100,2412,32767,65535
UDP,57350,1,35,5.32457,-68.6814,-74.006,100,2412,32767,65535
UDP,57350,25,35,3.884,-72.3331,-76.2171,100,2412,32767,65535
UDP,61448,44,18,10.5552,-64.9635,-75.5187,100,2412,32767,65535
UDP,61448,26,18,-1.20551,-70.7463,-69.5408,100,2412,32767,65535
UDP,61448,2,18,4.46827,-72.7257,-77.194,100,2412,32767,65535
UDP,61448,37,18,4.68443,-73.2183,-77.9027,100,2412,32767,65535
UDP,61448,10,18,2.09764,-74.1612,-76.2588,100,2412,32767,65535
UDP,61448,39,18,3.33658,-75.0733,-78.4099,100,2412,32767,65535
UDP,61448,47,18,2.17297,-75.8172,-77.9901,100,2412,32767,65535
UDP,61448,31,18,0.948906,-76.6927,-77.6417,100,2412,32767,65535
ADOV,0,16,1,27.2862,-52.871,-80.1572,14,2412,32767,65535
ADOV,0,42,1,14.9276,-66.0355,-80.9631,14,2412,32767,65535
ADOV,0,43,1,11.3396,-68.9043,-80.2439,14,2412,32767,65535
ADOV,0,38,1,5.65097,-72.3664,-78.0174,14,2412,32767,65535
ADOV,0,4,1,7.30181,-73.2032,-80.505,14,2412,32767,65535
ADOV,0,45,1,5.64149,-74.4315,-80.073,14,2412,32767,65535
ADOV,0,34,1,7.43748,-68.6814,-76.1189,14,2412,32767,65535
ADOV,0,25,1,7.28562,-69.8251,-77.1107,14,2412,32767,65535
UDP,4102,29,50,17.4354,-53.6466,-71.0819,100,2412,32767,65535
ADOV,0,49,1,14.9572,-53.6466,-68.6038,14,2412,32767,65535
ADOV,0,33,1,3.79874,-69.1694,-72.9681,14,2412,32767,65535
UDP,45058,38,31,4.13047,-72.6737,-76.8041,100,2412,32767,65535
UDP,45058,23,31,-0.385429,-73.0868,-72.7013,100,2412,32767,65535
UDP,45058,14,31,-1.61552,-75.591,-73.9754,100,2412,32767,65535
UDP,45058,45,31,2.39045,-76.9121,-79.3026,100,2412,32767,65535
UDP,45058,43,31,1.72435,-77.829,-79.5533,100,2412,32767,65535
UDP,45058,16,31,1.06353,-78.4754,-79.5389,100,2412,32767,65535
UDP,45058,22,31,0.951503,-78.5391,-79.4906,100,2412,32767,65535
UDP,45058,48,31,0.799755,-79.929,-80.7287,100,2412,32767,65535
UDP,45058,42,31,0.498108,-79.9624,-80.4605,100,2412,32767,65535
UDP,45058,4,31,-0.852749,-81.0779,-80.2252,100,2412,32767,65535
UDP,61448,44,18,16.8758,-64.9635,-81.8393,100,2412,32767,65535
UDP,61446,1,35,24.8706,-68.6814,-93.5521,100,2412,32767,65535
ADOV,0,34,1,24.8706,-68.6814,-93.5521,14,2412,32767,65535
ADOV,0,33,1,23.8492,-69.7029,-93.5521,14,2412,32767,65535
ADOV,0,25,1,23.7269,-69.8251,-93.5521,14,2412,32767,65535
ADOV,0,29,1,18.0921,-75.46,-93.5521,14,2412,32767,65535
ADOV,0,49,1,17.6581,-75.8939,-93.5521,14,2412,32767,65535
ADOV,0,12,1,17.0991,-76.453,-93.5521,14,2412,32767,65535
ADOV,0,23,1,17.0361,-76.516,-93.5521,14,2412,32767,65535
ADOV,0,15,1,16.691,-76.8611,-93.5521,14,2412,32767,65535
ADOV,0,14,1,16.5601,-76.9919,-93.5521,14,2412,32767,65535
ADOV,0,32,1,15.8375,-77.7145,-93.5521,14,2412,32767,65535
ADOV,0,30,1,15.5343,-78.0178,-93.5521,14,2412,32767,65535
ADOV,0,3,1,14.1014,-79.4507,-93.5521,14,2412,32767,65535
ADOV,0,26,1,14.0895,-79.4626,-93.5521,14,2412,32767,65535
ADOV,0,17,1,12.9315,-80.6206,-93.5521,14,2412,32767,65535
ADOV,0,38,1,12.9264,-80.6257,-93.5521,14,2412,32767,65535
ADOV,0,40,1,12.7689,-80.7832,-93.5521,14,2412,32767,65535
ADOV,0,10,1,12.3267,-81.2253,-93.5521,14,2412,32767,65535
ADOV,0,19,1,12.184,-81.3681,-93.5521,14,2412,32767,65535
ADOV,0,6,1,12.1516,-81.4004,-93.5521,14,2412,32767,65535
ADOV,0,20,1,12.0796,-81.4725,-93.5521,14,2412,32767,65535
ADOV,0,44,1,11.7813,-81.7707,-93.5521,14,2412,32767,65535
ADOV,0,9,1,11.6646,-81.8874,-93.5521,14,2412,32767,65535
UDP,7,1,35,12.8103,-68.6814,-81.4917,100,2412,32767,65535
UDP,7,25,35,10.9587,-72.3331,-83.2918,100,2412,32767,65535
UDP,7,23,35,10.781,-73.4388,-84.2198,100,2412,32767,65535
UDP,7,33,35,5.40108,-74.1609,-79.562,100,2412,32767,65535
UDP,7,30,35,8.80435,-74.3913,-83.1956,100,2412,32767,65535
UDP,7,14,35,9.77095,-74.8933,-84.6643,100,2412,32767,65535
UDP,7,32,35,2.52949,-76.0403,-78.5698,100,2412,32767,65535
UDP,7,12,35,-0.0205284,-76.2065,-76.186,100,2412,32767,65535
UDP,7,15,35,7.59557,-77.4222,-85.0178,100,2412,32767,65535
UDP,7,29,35,-0.234188,-77.8553,-77.6211,100,2412,32767,65535
UDP,7,49,35,-0.982829,-78.0571,-77.0743,100,2412,32767,65535
UDP,7,38,35,6.77966,-78.3244,-85.1041,100,2412,32767,65535
UDP,7,20,35,0.148816,-80.0524,-80.2012,100,2412,32767,65535
UDP,7,40,35,5.489,-80.8962,-86.3852,100,2412,32767,65535
UDP,7,8,35,0.321678,-81.0704,-81.3921,100,2412,32767,65535
UDP,7,22,35,4.91438,-81.5863,-86.5007,100,2412,32767,65535
UDP,7,45,35,4.18247,-81.6208,-85.8033,100,2412,32767,65535
UDP,7,16,35,4.82757,-81.6606,-86.4882,100,2412,32767,65535
UDP,7,43,35,4.48499,-81.7774,-86.2623,100,2412,32767,65535
UDP,40965,2,45,13.2688,-69.0201,-82.2888,100,2412,32767,65535
UDP,40965,37,45,13.9025,-69.2996,-83.2021,100,2412,32767,65535
UDP,40965,39,45,10.5228,-73.2534,-83.7762,100,2412,32767,65535
UDP,40965,47,45,8.18753,-75.424,-83.6115,100,2412,32767,65535
UDP,40965,31,45,6.43732,-76.9703,-83.4076,100,2412,32767,65535
ADOV,0,34,1,24.8706,-68.6814,-93.5521,14,2412,32767,65535
ADOV,0,33,1,23.8492,-69.7029,-93.5521,14,2412,32767,65535
ADOV,0,25,1,23.7269,-69.8251,-93.5521,14,2412,32767,65535
ADOV,0,23,1,17.0361,-76.516,-93.5521,14,2412,32767,65535
ADOV,0,15,1,16.691,-76.8611,-93.5521,14,2412,32767,65535
ADOV,0,14,1,16.5601,-76.9919,-93.5521,14,2412,32767,65535
ADOV,0,30,1,15.5343,-78.0178,-93.5521,14,2412,32767,65535
ADOV,0,38,1,12.9264,-80.6257,-93.5521,14,2412,32767,65535
ADOV,0,40,1,12.7689,-80.7832,-93.5521,14,2412,32767,65535
ADOV,0,9,1,11.6646,-81.8874,-93.5521,14,2412,32767,65535
UDP,4103,1,35,12.8103,-68.6814,-81.4917,100,2412,32767,65535
UDP,4103,25,35,10.9587,-72.3331,-83.2918,100,2412,32767,65535
UDP,4103,23,35,10.781,-73.4388,-84.2198,100,2412,32767,65535
UDP,4103,33,35,5.40108,-74.1609,-79.562,100,2412,32767,65535
UDP,4103,30,35,8.80435,-74.3913,-83.1956,100,2412,32767,65535
UDP,4103,14,35,9.77095,-74.8933,-84.6643,100,2412,32767,65535
UDP,4103,32,35,2.52949,-76.0403,-78.5698,100,2412,32767,65535
UDP,4103,12,35,-0.0205284,-76.2065,-76.186,100,2412,32767,65535
UDP,4103,15,35,7.59557,-77.4222,-85.0178,100,2412,32767,65535
UDP,4103,29,35,-0.234188,-77.8553,-77.6211,100,2412,32767,65535
UDP,4103,49,35,-0.982829,-78.0571,-77.0743,100,2412,32767,65535
UDP,4103,38,35,6.77966,-78.3244,-85.1041,100,2412,32767,65535
UDP,4103,3,35,-4.65773,-78.999,-74.3413,100,2412,32767,65535
UDP,4103,20,35,0.148816,-80.0524,-80.2012,100,2412,32767,65535
UDP,4103,26,35,-6.66974,-80.7794,-74.1097,100,2412,32767,65535
UDP,4103,40,35,5.489,-80.8962,-86.3852,100,2412,32767,65535
UDP,4103,8,35,0.321678,-81.0704,-81.3921,100,2412,32767,65535
UDP,4103,22,35,4.91438,-81.5863,-86.5007,100,2412,32767,65535
UDP,4103,45,35,4.18247,-81.6208,-85.8033,100,2412,32767,65535
UDP,4103,16,35,4.82757,-81.6606,-86.4882,100,2412,32767,65535
UDP,4103,43,35,4.48499,-81.7774,-86.2623,100,2412,32767,65535
ADOV,0,34,1,13.1579,-68.6814,-81.8393,14,2412,32767,65535
ADOV,0,33,1,9.85916,-69.7029,-79.562,14,2412,32767,65535
ADOV,0,25,1,13.4666,-69.8251,-83.2918,14,2412,32767,65535
ADOV,0,23,1,7.70383,-76.516,-84.2198,14,2412,32767,65535
ADOV,0,15,1,8.15674,-76.8611,-85.0178,14,2412,32767,65535
ADOV,0,14,1,7.67235,-76.9919,-84.6643,14,2412,32767,65535
ADOV,0,30,1,5.17784,-78.0178,-83.1956,14,2412,32767,65535
ADOV,0,38,1,4.47839,-80.6257,-85.1041,14,2412,32767,65535
ADOV,0,40,1,5.60206,-80.7832,-86.3852,14,2412,32767,65535
ADOV,0,9,1,4.19457,-81.8874,-86.082,14,2412,32767,65535
UDP,40965,2,45,7.46571,-69.0201,-76.4858,100,2412,32767,65535
UDP,40965,37,45,7.24106,-69.2996,-76.5407,100,2412,32767,65535
UDP,40965,39,45,3.45808,-73.2534,-76.7115,100,2412,32767,65535
UDP,40965,47,45,0.347654,-75.424,-75.7717,100,2412,32767,65535
UDP,40965,31,45,-1.70079,-76.9703,-75.2695,100,2412,32767,65535
UDP,8199,1,35,7.6086,-68.6814,-76.29,100,2412,32767,65535
UDP,8199,25,35,4.43725,-72.3331,-76.7703,100,2412,32767,65535
UDP,8199,23,35,3.20647,-73.4388,-76.6452,100,2412,32767,65535
UDP,8199,33,35,0.244753,-74.1609,-74.4057,100,2412,32767,65535
UDP,8199,30,35,3.73683,-74.3913,-78.1281,100,2412,32767,65535
UDP,8199,14,35,1.27621,-74.8933,-76.1696,100,2412,32767,65535
UDP,8199,15,35,-0.418068,-77.4222,-77.0042,100,2412,32767,65535
UDP,8199,38,35,-2.06599,-78.3244,-76.2585,100,2412,32767,65535
UDP,8199,40,35,-3.80023,-80.8962,-77.096,100,2412,32767,65535
UDP,8199,45,35,-3.20816,-81.6208,-78.4126,100,2412,32767,65535
UDP,8199,43,35,-5.28634,-81.7774,-76.491,100,2412,32767,65535
UDP,20485,49,27,4.34689,-70.1113,-74.4582,100,2412,32767,65535
UDP,20485,17,27,7.6794,-70.7463,-78.4257,100,2412,32767,65535
UDP,20485,29,27,2.96469,-71.1066,-74.0713,100,2412,32767,65535
UDP,20485,11,27,3.69069,-74.3991,-78.0898,100,2412,32767,65535
UDP,20485,19,27,1.56407,-75.3352,-76.8992,100,2412,32767,65535
ADOV,0,34,1,6.94891,-68.6814,-75.6303,14,2412,32767,65535
ADOV,0,33,1,-0.931749,-69.7029,-68.7711,14,2412,32767,65535
ADOV,0,25,1,5.74653,-69.8251,-75.5717,14,2412,32767,65535
ADOV,0,49,1,25.3607,-53.6466,-79.0072,14,2412,32767,65535
ADOV,0,26,1,9.01622,-71.1066,-80.1228,14,2412,32767,65535
UDP,8193,7,7,13.9229,-67.0731,-80.996,100,2412,32767,65535
UDP,8193,13,7,11.9796,-68.8428,-80.8223,100,2412,32767,65535
UDP,8193,21,7,8.51496,-72.4354,-80.9503,100,2412,32767,65535
UDP,8193,5,7,7.60071,-74.2415,-81.8422,100,2412,32767,65535
UDP,8193,9,7,5.09429,-75.5863,-80.6806,100,2412,32767,65535
UDP,28675,22,17,27.4418,-52.871,-80.3128,100,2412,32767,65535
UDP,28675,43,17,12.9738,-67.4659,-80.4396,100,2412,32767,65535
UDP,28675,45,17,6.49688,-73.7518,-80.2487,100,2412,32767,65535
UDP,24581,49,27,5.74228,-70.1113,-75.8536,100,2412,32767,65535
UDP,24581,17,27,7.93828,-70.7463,-78.6846,100,2412,32767,65535
UDP,24581,29,27,4.52491,-71.1066,-75.6315,100,2412,32767,65535
UDP,24581,44,27,5.30656,-74.1594,-79.4659,100,2412,32767,65535
UDP,24581,11,27,4.1612,-74.3991,-78.5603,100,2412,32767,65535
UDP,24581,31,27,4.76737,-75.871,-80.6383,100,2412,32767,65535
UDP,24581,47,27,4.53297,-76.4432,-80.9761,100,2412,32767,65535
UDP,24581,37,27,3.26681,-77.5343,-80.8011,100,2412,32767,65535
UDP,24581,39,27,3.67121,-77.5706,-81.2418,100,2412,32767,65535
UDP,24581,2,27,2.16608,-77.8129,-79.979,100,2412,32767,65535
ADOV,0,16,1,26.5314,-52.871,-79.4024,14,2412,32767,65535
ADOV,0,42,1,14.3033,-66.0355,-80.3389,14,2412,32767,65535
ADOV,0,43,1,10.6213,-68.9043,-79.5256,14,2412,32767,65535
ADOV,0,38,1,4.36161,-72.3664,-76.728,14,2412,32767,65535
ADOV,0,4,1,6.64031,-73.2032,-79.8435,14,2412,32767,65535
ADOV,0,45,1,4.96412,-74.4315,-79.3957,14,2412,32767,65535
UDP,12295,1,35,5.73993,-68.6814,-74.4214,100,2412,32767,65535
UDP,12295,25,35,4.31775,-72.3331,-76.6508,100,2412,32767,65535
ADOV,0,49,1,21.0935,-53.6466,-74.7401,14,2412,32767,65535
ADOV,0,26,1,6.48594,-71.1066,-77.5925,14,2412,32767,65535
ADOV,0,34,1,14.1006,-68.6814,-82.782,14,2412,32767,65535
ADOV,0,25,1,11.0176,-69.8251,-80.8427,14,2412,32767,65535
UDP,12289,7,7,12.1651,-67.0731,-79.2382,100,2412,32767,65535
UDP,12289,13,7,10.2351,-68.8428,-79.0778,100,2412,32767,65535
UDP,12289,21,7,6.82144,-72.4354,-79.2568,100,2412,32767,65535
UDP,12289,5,7,6.26395,-74.2415,-80.5054,100,2412,32767,65535
UDP,12289,9,7,3.75449,-75.5863,-79.3408,100,2412,32767,65535
UDP,40965,17,45,8.85926,-64.9635,-73.8228,100,2412,32767,65535
UDP,40965,2,45,8.61092,-69.0201,-77.631,100,2412,32767,65535
UDP,40965,37,45,9.08955,-69.2996,-78.3892,100,2412,32767,65535
UDP,40965,10,45,3.46672,-73.131,-76.5977,100,2412,32767,65535
UDP,40965,39,45,5.67508,-73.2534,-78.9285,100,2412,32767,65535
UDP,40965,26,45,-4.4234,-74.1594,-69.736,100,2412,32767,65535
UDP,40965,3,45,0.4978,-74.3937,-74.8915,100,2412,32767,65535
UDP,40965,24,45,2.30576,-75.4408,-77.7465,100,2412,32767,65535
UDP,40965,47,45,3.07812,-75.424,-78.5021,100,2412,32767,65535
UDP,40965,12,45,-4.1677,-76.2663,-72.0986,100,2412,32767,65535
UDP,40965,31,45,1.18342,-76.9703,-78.1537,100,2412,32767,65535
UDP,40965,32,45,-4.78362,-78.7099,-73.9263,100,2412,32767,65535
UDP,40965,20,45,-2.73149,-80.4068,-77.6753,100,2412,32767,65535
UDP,40965,28,45,-0.147742,-80.8637,-80.716,100,2412,32767,65535
UDP,40965,8,45,-2.93394,-81.6646,-78.7306,100,2412,32767,65535
UDP,16391,1,35,5.89657,-68.6814,-74.578,100,2412,32767,65535
UDP,16391,25,35,5.11435,-72.3331,-77.4474,100,2412,32767,65535
UDP,16391,23,35,6.32716,-73.4388,-79.7659,100,2412,32767,65535
UDP,16391,30,35,4.88723,-74.3913,-79.2785,100,2412,32767,65535
UDP,16391,14,35,5.29057,-74.8933,-80.1839,100,2412,32767,65535
UDP,16391,38,35,3.10422,-78.3244,-81.4287,100,2412,32767,65535
